date,max_temp,min_temp,precip,snow,usgs_well,comments,,,
2/3/1992,10,-6.5,0,0,44.41,,,,
2/4/1992,18,-6,0,0,44.43,,,,
2/5/1992,5.5,-8,0,0,44.43,,,,
2/6/1992,7,-10,0,0,44.43,,,,
2/7/1992,5.5,-8,0,0,44.44,,,,
2/8/1992,5,-2.5,0,0,44.45,Snow flurries,,,
2/9/1992,0.5,-5.5,0,0,44.44,,,,
2/10/1992,7.5,-14.5,0,0,44.48,,,,
2/11/1992,15,-4.5,0,0,44.51,,,,
2/12/1992,0,-8,0,0,44.5,,,,
2/13/1992,3,-5.5,0.23,2,44.51,,,,
2/14/1992,11,-1,0,0,44.51,,,,
2/15/1992,11,-1.5,0.25,0,44.51,,,,
2/16/1992,11,3,0,0,44.51,,,,
2/17/1992,9,-4,0,0,44.48,,,,
2/18/1992,12.5,2,0.31,0,44.48,,,,
2/19/1992,19,2,0,0,44.43,,,,
2/20/1992,11,7,0,0,44.37,,,,
2/21/1992,15,7,0,0,44.35,,,,
2/22/1992,19.5,-2,0,0,44.39,,,,
2/23/1992,20,1,0,0,44.41,,,,
2/24/1992,6.5,5,0.41,0,44.42,,,,
2/25/1992,6,3,0.58,0,44.36,,,,
2/26/1992,9,2.5,0.01,0,44.29,,,,
2/27/1992,11,-1,0,0,43.81,,,,
2/28/1992,16.5,4,0,0,43.85,,,,
2/29/1992,8,-2.5,0,0,43.95,,,,
3/1/1992,20,-8,0,0,44,,,,
3/2/1992,25.5,0,0,0,44.06,,,,
3/3/1992,14,2,0,0,44.08,,,,
3/4/1992,14,-0.5,0,0,44.12,,,,
3/5/1992,,0.5,0,0,44.21,,,,
3/6/1992,14,,1.2,0,44.21,Readings not taken,,,
3/7/1992,20,-1.5,0,0,44.21,,,,
3/8/1992,19,5,0,0,43.55,,,,
3/9/1992,22.5,9,0,0,43.62,,,,
3/10/1992,16.5,11,0.69,0,43.74,Thunderstorm,,,
3/11/1992,0.5,-4.5,0,0,43.74,Snow showers,,,
3/12/1992,6.5,-5,0,0,43.46,,,,
3/13/1992,4,-6.5,0,0,43.48,,,,
3/14/1992,6,-5.5,0,0,43.55,,,,
3/15/1992,4.5,-4.5,0,0,43.56,,,,
3/16/1992,14.5,-9.5,0,0,43.58,,,,
3/17/1992,20,-8.5,0,0,43.58,,,,
3/18/1992,5,4,0.49,0,43.59,,,,
3/19/1992,4,0,0,0,43.58,,,,
3/20/1992,7,-2.5,0,0,43.49,,,,
3/21/1992,6,-5,0.01,0,43.54,,,,
3/22/1992,6.5,-6,0.01,0,43.55,,,,
3/23/1992,5,-2.5,0,0,43.58,,,,
3/24/1992,12,-6,0,0,43.61,,,,
3/25/1992,16,-6.5,0,0,43.63,,,,
3/26/1992,10,-1,0.64,0,43.64,,,,
3/27/1992,11.5,1.5,0,0,43.57,,,,
3/28/1992,11.5,1.5,0,0,43.39,,,,
3/29/1992,16,-1,0,0,43.46,,,,
3/30/1992,17.5,6,0.12,0,43.46,,,,
3/31/1992,15,5,0,0,43.46,,,,
4/1/1992,11,-3,0.01,0,43.46,Snow flurries,,,
4/2/1992,6,-4.5,0,0,43.5,,,,
4/3/1992,9,-3,0,0,43.51,,,,
4/4/1992,10.5,-4.5,0,0,43.52,,,,
4/5/1992,13,-1.5,0,0,43.52,,,,
4/6/1992,18,-3,0,0,43.57,,,,
4/7/1992,24,3,0,0,43.59,,,,
4/8/1992,20,6.5,0,0,43.61,,,,
4/9/1992,22,2,0,0,43.64,,,,
4/10/1992,23,6,0.07,0,43.67,Thunderstorm,,,
4/11/1992,29,10,0.27,0,43.7,,,,
4/12/1992,21,11,0,0,43.77,,,,
4/13/1992,12,-1.5,0,0,43.8,,,,
4/14/1992,17.5,4,0,0,43.83,,,,
4/15/1992,15.5,6.5,0,0,43.88,,,,
4/16/1992,25,7.5,0,0,43.9,Thunderstorm,,,
4/17/1992,30,7,0.05,0,43.9,Thunderstorm,,,
4/18/1992,21,11,0.12,0,43.91,Thunderstorm,,,
4/19/1992,14,8,0.01,0,43.93,,,,
4/20/1992,20,9,0,0,43.93,,,,
4/21/1992,20,12,4.37,0,43.92,Thunderstorm,,,
4/22/1992,24,14,0,0,41.84,,,,
4/23/1992,28,6.5,0,0,39.46,,,,
4/24/1992,29,13,0.22,0,39.45,Thunderstorm,,,
4/25/1992,16,8,0.04,0,39.26,Thunderstorm,,,
4/26/1992,15,7,0.01,0,39.12,,,,
4/27/1992,15.5,3.5,0,0,39.05,,,,
4/28/1992,17.5,1.5,0,0,39.03,,,,
4/29/1992,21,0,0,0,39.05,,,,
4/30/1992,16.5,5.5,0.11,0,39.09,,,,
5/1/1992,24.5,4,0,0,39.13,,,,
5/2/1992,33,10,0,0,39.16,,,,
5/3/1992,25,15,0.24,0,39.21,,,,
5/4/1992,15,8,0,0,39.28,,,,
5/5/1992,17.5,,0,0,39.36,Improper min. reset,,,
5/6/1992,14.5,6,0,0,39.45,,,,
5/7/1992,13,1,0,0,39.5,,,,
5/8/1992,12.5,6,1.32,0,39.5,Thunderstorm,,,
5/9/1992,20,6,0.23,0,39.48,Thunderstorm,,,
5/10/1992,23,4,0,0,39.41,,,,
5/11/1992,27,7,0,0,39.42,,,,
5/12/1992,25,8,0,0,39.44,,,,
5/13/1992,27.5,8,0.12,0,39.48,Thunderstorm,,,
5/14/1992,25.5,11.5,0,0,39.56,,,,
5/15/1992,21,12.5,0.28,0,39.64,,,,
5/16/1992,23,14,0,0,39.72,,,,
5/17/1992,26,15,0,0,39.77,,,,
5/18/1992,26,14.5,0,0,39.83,,,,
5/19/1992,22,13,0.16,0,39.92,,,,
5/20/1992,24,3,0,0,39.98,,,,
5/21/1992,28.5,0.5,0,0,40.03,,,,
5/22/1992,30,3,0,0,40.06,,,,
5/23/1992,32,6.5,0,0,40.09,,,,
5/24/1992,28,12,0.69,0,40.19,,,,
5/25/1992,15,6.5,0.52,0,40.19,,,,
5/26/1992,17,7.5,0,0,40.2,,,,
5/27/1992,20,10,0,0,40.24,,,,
5/28/1992,21,2,0,0,40.3,,,,
5/29/1992,22.5,5,0,0,40.34,,,,
5/30/1992,20,11,0.78,0,40.37,,,,
5/31/1992,23,11,0,0,40.37,,,,
6/1/1992,22,12,0,0,40.3,,,,
6/2/1992,25,8,0,0,40.34,,,,
6/3/1992,28,7.5,0,0,40.37,,,,
6/4/1992,20,13,0,0,40.38,,,,
6/5/1992,24,15.5,1.38,0,40.39,,,,
6/6/1992,29,16,0,0,39.86,,,,
6/7/1992,30.5,15,0,0,39.71,,,,
6/8/1992,30.5,20,0.02,0,39.68,Thunderstorm,,,
6/9/1992,28,17,0,0,39.63,,,,
6/10/1992,27,10,0,0,39.6,,,,
6/11/1992,28,8,0,0,39.62,,,,
6/12/1992,29,9,0,0,39.64,,,,
6/13/1992,28.5,9.5,0,0,39.66,,,,
6/14/1992,,11,0,0,39.71,Improper Max. T reset,,,
6/15/1992,29.5,17,0,0,39.78,,,,
6/16/1992,27,13,0,0,39.87,,,,
6/17/1992,27,14,0,0,39.92,,,,
6/18/1992,28,17,0.04,0,39.95,,,,
6/19/1992,30,18,0.71,0,39.98,Thunderstorm,,,
6/20/1992,24,17,0,0,40.04,,,,
6/21/1992,,10.5,0,0,40.11,Improper max. T reset,,,
6/22/1992,23,8,0,0,40.17,,,,
6/23/1992,26,6,0.01,0,40.2,,,,
6/24/1992,28.5,8,0.05,0,40.23,Thunderstorm,,,
6/25/1992,28,12,0.24,0,40.31,Thunderstorm,,,
6/26/1992,29,14,0,0,40.32,,,,
6/27/1992,28.5,9,0,0,40.38,,,,
6/28/1992,28.5,9,0,0,40.43,,,,
6/29/1992,32,11,0.05,0,40.48,Thunderstorm,,,
6/30/1992,32,19,1.16,0,40.5,Thunderstorm,,,
7/1/1992,30.5,17,0.04,0,40.5,,,,
7/2/1992,29,18,0,0,40.54,,,,
7/3/1992,26.5,12.5,0.02,0,40.57,,,,
7/4/1992,29,12,0,0,40.6,,,,
7/5/1992,30,12,0,0,40.62,,,,
7/6/1992,29,17.5,0.55,0,40.64,Thunderstorm,,,
7/7/1992,27.5,11,0,0,40.68,,,,
7/8/1992,29,13,0,0,40.69,,,,
7/9/1992,34,22.5,0.12,0,40.71,,,,
7/10/1992,36,22,0,0,40.73,,,,
7/11/1992,32,20,0.01,0,40.77,,,,
7/12/1992,35,19.5,0.03,0,40.78,,,,
7/13/1992,33,21.5,0.01,0,40.82,,,,
7/14/1992,36.5,20.5,0,0,40.85,,,,
7/15/1992,34,21,0.24,0,40.88,Thunderstorm,,,
7/16/1992,32.5,18,0,0,40.91,,,,
7/17/1992,33.5,17.5,0,0,40.94,,,,
7/18/1992,31,21.5,0.09,0,40.98,,,,
7/19/1992,32.5,18,0.01,0,41.02,,,,
7/20/1992,33,15,0,0,41.05,,,,
7/21/1992,36,16,0.25,0,41.08,,,,
7/22/1992,24,18.5,0,0,41.11,,,,
7/23/1992,32,20,1,0,41.12,,,,
7/24/1992,27,20,1.1,0,41.13,,,,
7/25/1992,27.5,18.5,0,0,41.13,,,,
7/26/1992,28,18.5,0.38,0,41.03,Thunderstorm,,,
7/27/1992,28.5,22,0.35,0,41.04,Thunderstorm,,,
7/28/1992,29,14,0,0,41,,,,
7/29/1992,31.5,14,0,0,41,,,,
7/30/1992,32,17,0,0,41.05,,,,
7/31/1992,32.5,21.5,0.8,0,41.07,Thunderstorm,,,
8/1/1992,28,15,0,0,41.04,,,,
8/2/1992,28.5,11,0,0,41.07,,,,
8/3/1992,31,16.5,0.03,0,41.08,Thunderstorm,,,
8/4/1992,29,18,0,0,41.12,,,,
8/5/1992,28.5,11,0,0,41.17,,,,
8/6/1992,28,11.5,0,0,41.2,,,,
8/7/1992,28,12,0,0,41.22,,,,
8/8/1992,29.5,15,0.2,0,41.24,,,,
8/9/1992,31.5,19.5,0,0,41.28,,,,
8/10/1992,34,17,0,0,41.31,,,,
8/11/1992,35,20,0.02,0,41.36,Thunderstorm,,,
8/12/1992,29,15,0.22,0,41.41,,,,
8/13/1992,22.5,15,0,0,41.44,,,,
8/14/1992,26,16,0,0,41.46,,,,
8/15/1992,19,17,0.27,0,41.49,,,,
8/16/1992,21.5,16.5,0,0,41.52,,,,
8/17/1992,24,17,0.27,0,41.56,,,,
8/18/1992,29,16,0.06,0,41.59,,,,
8/19/1992,27.5,16,0,0,41.63,,,,
8/20/1992,27.5,16,0,0,41.67,,,,
8/21/1992,27.5,8,0,0,41.71,,,,
8/22/1992,28,11,0,0,41.75,,,,
8/23/1992,28,17,0,0,41.79,,,,
8/24/1992,31,12.5,0.22,0,41.82,Thunderstorm,,,
8/25/1992,32,17,0,0,41.86,,,,
8/26/1992,32.5,17,0,0,41.89,,,,
8/27/1992,33,17,0,0,41.91,,,,
8/28/1992,26,18,0.49,0,41.96,,,,
8/29/1992,23.5,10,0,0,42,,,,
8/30/1992,29,18,0,0,42.03,,,,
8/31/1992,28.5,17,0,0,42.07,,,,
9/1/1992,28.5,9.5,0,0,42.11,,,,
9/2/1992,29,11.5,0.43,0,42.14,Thunderstorm,,,
9/3/1992,28,18.5,0.06,0,42.17,,,,
9/4/1992,30,17.5,0,0,42.22,,,,
9/5/1992,28,18.5,0,0,42.26,,,,
9/6/1992,23,19.5,1.88,0,42.26,,,,
9/7/1992,24,17.5,0.01,0,41.98,,,,
9/8/1992,31,16.5,0,0,42.04,,,,
9/9/1992,30.5,15.5,0.85,0,41.99,Thunderstorm,,,
9/10/1992,30,19.99,0.9,0,41.87,Thunderstorm,,,
9/11/1992,25,16,0,0,41.81,,,,
9/12/1992,24,17.5,0,0,41.55,,,,
9/13/1992,23.5,6,0,0,41.6,,,,
9/14/1992,25,18,0,0,41.62,,,,
9/15/1992,27,9.5,0,0,41.64,,,,
9/16/1992,30,11.5,0,0,41.66,,,,
9/17/1992,,13,0,0,41.69,,,,
9/18/1992,30.05,,0.01,0,41.71,Missed readings,,,
9/19/1992,24.5,19.5,0,0,41.76,,,,
9/20/1992,25,8.5,0,0,41.8,,,,
9/21/1992,27,9.5,0,0,41.83,,,,
9/22/1992,31,16,0.6,0,41.86,Thunderstorm,,,
9/23/1992,19,10,0,0,41.93,,,,
9/24/1992,18,1.5,0,0,41.98,Light frost,,,
9/25/1992,17,6.5,0.03,0,42,,,,
9/26/1992,21.5,9,0.85,0,41.97,,,,
9/27/1992,24.5,9,0.29,0,41.93,,,,
9/28/1992,22,14,0,0,41.94,,,,
9/29/1992,18,9,0,0,41.98,,,,
9/30/1992,15.5,2,0,0,42.01,Light frost,,,
10/1/1992,21,1,0,0,42.03,,,,
10/2/1992,18,1,0,0,42.07,,,,
10/3/1992,19,7,0,0,42.09,,,,
10/4/1992,16.5,9,0,0,42.13,,,,
10/5/1992,,6,0,0,42.18,Improper Max T reset,,,
10/6/1992,17.5,-1,0,0,42.22,HEAVY FROST,,,
10/7/1992,20,-0.5,0,0,42.24,,,,
10/8/1992,24,2,0,0,42.27,,,,
10/9/1992,25,15,0.4,0,42.28,Thunderstorm,,,
10/10/1992,23,8,0,0,42.31,,,,
10/11/1992,20.5,12,0,0,42.35,,,,
10/12/1992,20,7,0,0,42.39,,,,
10/13/1992,22,6,0,0,42.43,,,,
10/14/1992,25,4,0,0,42.47,,,,
10/15/1992,30,5.5,0,0,42.5,,,,
10/16/1992,26,9.5,0,0,42.54,,,,
10/17/1992,13.5,5.5,0,0,42.6,,,,
10/18/1992,13,-1,0,0,42.63,,,,
10/19/1992,9,2,0.01,0,42.69,,,,
10/20/1992,13,-5,0,0,42.73,FREEZE,,,
10/21/1992,20,5,0,0,42.77,,,,
10/22/1992,16,1,0,0,42.81,,,,
10/23/1992,19.5,-2,0,0,42.84,,,,
10/24/1992,24,-4.5,0.09,0,42.88,Thunderstorm,,,
10/25/1992,15.5,6.5,0,0,42.92,,,,
10/26/1992,22,-1,0,0,42.95,,,,
10/27/1992,17,10,0,0,42.98,,,,
10/28/1992,19,4,0,0,43.01,,,,
10/29/1992,19.5,4,0,0,43.05,,,,
10/30/1992,15,7.5,0,0,43.11,,,,
10/31/1992,8.5,7,0.35,0,43.14,,,,
11/1/1992,9,6,0.17,0,43.19,,,,
11/2/1992,19,5,0.7,0,43.22,,,,
11/3/1992,22,6.5,0,0,43.22,,,,
11/4/1992,21,4.5,0,0,43.23,,,,
11/5/1992,9,8,0.25,0,43.28,,,,
11/6/1992,7,4,0,0,43.3,,,,
11/7/1992,9,2,0,0,43.35,,,,
11/8/1992,9,0,0,0,43.38,,,,
11/9/1992,10.5,-6,0,0,43.41,,,,
11/10/1992,14,-3.5,0,0,43.44,,,,
11/11/1992,20,5,0.05,0,43.48,,,,
11/12/1992,19.5,5,0.21,0,43.52,,,,
11/13/1992,12,4.5,0,0,43.54,,,,
11/14/1992,6.5,-2.5,0,0,43.58,,,,
11/15/1992,6,-4.5,0,0,43.63,Snow flurries,,,
11/16/1992,11,-6.5,0,0,43.67,,,,
11/17/1992,17,-2,0,0,43.72,,,,
11/18/1992,15,6.5,0,0,43.76,,,,
11/19/1992,,4.5,0.05,0,43.81,Imporper Max. T Reset,,,
11/20/1992,9,1,0.05,0,43.87,,,,
11/21/1992,17,1.5,0.09,0,43.89,,,,
11/22/1992,21,8,1.07,0,43.9,Thunderstorm,,,
11/23/1992,18.5,13,0,0,43.86,,,,
11/24/1992,14,1,0.21,0,43.28,,,,
11/25/1992,16,8,0.02,0,43.34,,,,
11/26/1992,20,8,0,0,,,,,
11/27/1992,9,3.5,0,0,,,,,
11/28/1992,10,1,0,0,,,,,
11/29/1992,5.5,3,0,0,,,,,
11/30/1992,8,-5,0,0,,,,,
12/1/1992,8,-2,0.04,0,,,,,
12/2/1992,7,-6,0,0,,,,,
12/3/1992,2.5,0,0,0,,High Winds,,,
12/4/1992,7,-5,0,0,,,,,
12/5/1992,1,-5,0.07,0,,High Winds,,,
12/6/1992,4.5,-8,0,0,,,,,
12/7/1992,6.5,-2,0,0,,,,,
12/8/1992,3.5,0.5,0,0,,,,,
12/9/1992,4,-8.5,0,0,,,,,
12/10/1992,3.5,-3.5,2.86,3,,Snow depth and total precip. Measured at 1:00 p.m.,,,
12/11/1992,3.5,-2.5,0.65,3,,,,,
12/12/1992,4.5,0.5,0,2,,,,,
12/13/1992,5,3,0,0,,,,,
12/14/1992,5,-5.5,0,0,,,,,
12/15/1992,5.5,-7,0,0,,,,,
12/16/1992,5,-3,0.43,0,,,,,
12/17/1992,8,1.5,0.03,0,,,,,
12/18/1992,8,2,0,0,,,,,
12/19/1992,11,-3.5,0,0,,,,,
12/20/1992,11.5,4,0.08,0,,,,,
12/21/1992,14,-6,0,0,,,,,
12/22/1992,12,-4,0,0,,,,,
12/23/1992,,0.5,0.02,0,,Improper Max. T reset,,,
12/24/1992,-2,-4.5,0,0,,Snow flurries    High Winds,,,
12/25/1992,5,-11,0,0,,,,,
12/26/1992,3,-4,0,0,,High Winds,,,
12/27/1992,1,-11.5,0,0,,,,,
12/28/1992,4,-6,0.87,0,,Freezing Rain,,,
12/29/1992,16,-8,0.16,0,,,,,
12/30/1992,19,-4.5,0.02,0,37.93,,,,
12/31/1992,3.5,-9,0,0,37.78,,,,
1/1/1993,6,3.5,0,0,37.68,,,,
1/2/1993,5,-6.5,0,0,37.67,,,,
1/3/1993,18,-4,0,0,37.66,,,,
1/4/1993,20,2,0,0,37.63,,,,
1/5/1993,17,12.5,0.5,0,37.61,Thunderstorm,,,
1/6/1993,9.5,-1,0,0,37.58,,,,
1/7/1993,10,4,0,0,37.57,,,,
1/8/1993,6,3,0.15,0,37.54,,,,
1/9/1993,0,-1,0.31,2,37.54,,,,
1/10/1993,0.5,-3,0.05,0.5,37.53,,,,
1/11/1993,2,-2.5,0.03,0.5,37.52,,,,
1/12/1993,6,-0.5,0.24,0,37.48,,,,
1/13/1993,11,1,0,0,37.42,,,,
1/14/1993,5,2,0,0,,Snow flurries,,,
1/15/1993,7,-0.5,0,0,,Snow flurries,,,
1/16/1993,5,-0.5,0,0,,,,,
1/17/1993,10.5,-3,0,0,,,,,
1/18/1993,3.5,-2.5,0,0,,,,,
1/19/1993,2.5,-8,0.01,0.25,,,,,
1/20/1993,7,-11,0,0,,,,,
1/21/1993,4,-8,0.43,0,,Freezing Rain,,,
1/22/1993,7.5,-1,0,0,,,,,
1/23/1993,13,1,0,0,,,,,
1/24/1993,13.5,-1,0.04,0,,,,,
1/25/1993,4.5,-2.5,0,0,,,,,
1/26/1993,8.5,-9.5,0,0,,,,,
1/27/1993,,-10,0,0,,,,,
1/28/1993,10,,0,0,37.06,Readings missed,,,
1/29/1993,8,-4,0,0,37.17,,,,
1/30/1993,12.5,-7,0,0,37.19,,,,
1/31/1993,17.5,-0.5,0,0,37.2,,,,
2/1/1993,2,0,0,0,37.32,Windy,,,
2/2/1993,8,-10.5,0,0,37.41,Windy,,,
2/3/1993,16,-9.5,0,0,37.45,,,,
2/4/1993,10.5,-1.5,0,0,37.53,Windy,,,
2/5/1993,16.5,-5.5,0,0,37.56,,,,
2/6/1993,0.5,-0.5,0,0,37.65,Windy,,,
2/7/1993,3,-6.5,0,0,37.68,,,,
2/8/1993,7.5,-8.5,0,0,37.75,,,,
2/9/1993,7.5,-9.5,0,0,37.82,,,,
2/10/1993,18,-5,0,0,37.86,,,,
2/11/1993,12,-5,0,0,37.92,,,,
2/12/1993,,,0.84,4,37.92,Sleet to Rain to Snow (Missed T readings),,,
2/13/1993,5,-4.5,0,0,37.94,,,,
2/14/1993,4,-1,0,0,38.03,,,,
2/15/1993,7.5,-1,0,0,38.06,,,,
2/16/1993,8,0,0,0,38.06,Snow to Sleet to Rain,,,
2/17/1993,6,0,0,0,38.03,Windy,,,
2/18/1993,-1,-7.5,0,0,38.02,Windy,,,
2/19/1993,0,-14,0,0,38.03,Windy,,,
2/20/1993,5,-8,0,0,38,,,,
2/21/1993,4,-4,0.54,1.5,37.97,Snow to Sleet,,,
2/22/1993,11.5,-2.5,0,0,37.91,Windy,,,
2/23/1993,1,-3,0,0,37.87,Windy,,,
2/24/1993,-1.5,-6,0,0,37.83,,,,
2/25/1993,-1.5,-12.5,0,0,37.87,,,,
2/26/1993,1,-6,0.07,1,37.83,,,,
2/27/1993,2.5,-5,0.04,1,37.78,,,,
2/28/1993,4.5,-8,0,0,37.75,,,,
3/1/1993,13,-9,0,0,37.74,,,,
3/2/1993,15,3,0,0,37.71,,,,
3/3/1993,12,3,3.3,0.5,37.73,1.84 inch  (10:30 a.m.), 2.73 inch  (1:00 p.m.), 3.00 inch  (2:30,
3/4/1993,4,2,0.06,0,37.73,,,,
3/5/1993,6,0,0,0,33.38,,,,
3/6/1993,10,1,0,0,32.45,,,,
3/7/1993,15,-4,0,0,32.25,,,,
3/8/1993,15,-1,0,0,32.08,,,,
3/9/1993,9,1,0,0,32.11,,,,
3/10/1993,6,-4,0.23,2,32.11,,,,
3/11/1993,5.5,-0.5,0,0,32.23,,,,
3/12/1993,7.5,-7,0,0,32.28,,,,
3/13/1993,-1,-1.5,0.53,13,32.28,5 inch  (10:30 a.m.), 8 inch  (11:00 a.m.), 12 inch  (2:00) Snow,
3/14/1993,-2.5,-8,0,0,32.48,High Winds        Severe Drifting,,,
3/15/1993,5,-19,0,0,32.59,,,,
3/16/1993,9,-9.25,0,0,32.62,,,,
3/17/1993,8.5,2,0.49,0,32.57,,,,
3/18/1993,-1,-10,0,0,31.75,,,,
3/19/1993,3.5,-6.25,0,0,31.35,,,,
3/20/1993,9,-4.5,0,0,31.21,,,,
3/21/1993,13,0.5,0.2,0,31.09,,,,
3/22/1993,13.5,-2.5,0,0,30.56,50% snow cover,,,
3/23/1993,7,1.5,0.55,0,30.06,,,,
3/24/1993,9.5,3.5,0,0,29.61,,,,
3/25/1993,11,5,0,0,29.07,,,,
3/26/1993,17,-1,0,0,28.94,,,,
3/27/1993,12,4,0.88,0,28.93,,,,
3/28/1993,13.5,9,0.11,0,28.79,,,,
3/29/1993,17.5,9.5,0.1,0,28.23,,,,
3/30/1993,22,11,0,0,28.16,,,,
3/31/1993,20,2.5,0.21,0,28.17,,,,
4/1/1993,20,8.5,0.83,0,28.17,Thunderstorm, Hail,,
4/2/1993,13,8.5,0,0,27.88,,,,
4/3/1993,10.5,2.5,0,0,27.55,Windy,,,
4/4/1993,12.5,-1,0,0,27.64,,,,
4/5/1993,8,0.5,0,0,27.72,,,,
4/6/1993,13.5,3,0,0,27.85,,,,
4/7/1993,17.5,-1.5,0,0,27.96,,,,
4/8/1993,21,-1,0,0,28.05,,,,
4/9/1993,16,5,0.52,0,28.09,Windy,,,
4/10/1993,14,11.5,0.38,0,28.09,Windy,,,
4/11/1993,20.5,5,0.02,0,28.03,Windy,,,
4/12/1993,16,5,0,0,28.12,Windy,,,
4/13/1993,19,2.5,0,0,28.19,,,,
4/14/1993,19,2,0,0,28.24,,,,
4/15/1993,27,4,0,0,28.27,,,,
4/16/1993,20.5,14,1.3,0,28.3,Thunderstorm    High Winds,,,
4/17/1993,14,3.5,0,0,27.74,,,,
4/18/1993,20,-0.5,0,0,27.65,,,,
4/19/1993,25.5,2,0,0,27.68,,,,
4/20/1993,27,9,0,0,27.73,,,,
4/21/1993,19,10.5,1.27,0,27.78,Thunderstorm,,,
4/22/1993,13,3,0,0,27.54,Rain mixed w/ snow    Windy,,,
4/23/1993,18,3,0,0,27.2,Windy,,,
4/24/1993,23,-1,0,0,27.25,,,,
4/25/1993,28,5,0,0,27.3,,,,
4/26/1993,19,13.5,0.62,0,27.37,Thunderstorm,,,
4/27/1993,17,-0.5,0,0,27.42,FROST,,,
4/28/1993,22,-1,0,0,27.46,FROST,,,
4/29/1993,25.5,3,0,0,27.49,,,,
4/30/1993,26,7.5,0,0,27.6,,,,
5/1/1993,28,8,0,0,27.69,,,,
5/2/1993,27.5,10,0,0,27.79,,,,
5/3/1993,25,15.5,0,0,27.88,,,,
5/4/1993,24,14.5,0,0,27.94,,,,
5/5/1993,26.5,15.5,0.24,0,27.99,Thunderstorm,,,
5/6/1993,27,12.5,0,0,28.05,,,,
5/7/1993,26.5,7,0,0,28.14,,,,
5/8/1993,27.5,7.5,0,0,28.23,,,,
5/9/1993,29.5,11.5,0,0,28.29,,,,
5/10/1993,32.5,13,0,0,28.36,,,,
5/11/1993,29.5,14,0.37,0,28.39,Thunderstorm,,,
5/12/1993,20,14,0,0,28.47,,,,
5/13/1993,,5.5,0,0,28.54,Readings not taken,,,
5/14/1993,23.5,0,0,0,28.63,,,,
5/15/1993,29,7,0,0,28.71,,,,
5/16/1993,28,11,0,0,28.8,Thunderstorm,,,
5/17/1993,24,10,0,0,28.87,,,,
5/18/1993,17,11,0.53,0,28.89,Thunderstorm,,,
5/19/1993,19,12,0,0,28.87,,,,
5/20/1993,20.5,8.5,0,0,28.95,,,,
5/21/1993,20,3,0,0,29.06,,,,
5/22/1993,21,4.5,0.1,0,29.16,,,,
5/23/1993,24,4.5,0,0,29.23,,,,
5/24/1993,29.5,9.5,0,0,29.31,,,,
5/25/1993,28.5,17,0,0,29.43,,,,
5/26/1993,24.5,11.5,0,0,29.52,,,,
5/27/1993,29,8,0,0,29.61,,,,
5/28/1993,33,14,0,0,29.68,,,,
5/29/1993,25,18,0,0,29.81,,,,
5/30/1993,25,4,0,0,29.88,,,,
5/31/1993,26,13,0.22,0,29.92,,,,
6/1/1993,22,11,0,0,30.05,Windy,,,
6/2/1993,23,4,0.12,0,30.11,,,,
6/3/1993,25,11,0,0,30.15,,,,
6/4/1993,23,14,0.36,0,30.23,,,,
6/5/1993,28.5,14.5,0,0,30.31,,,,
6/6/1993,24,12,0,0,30.39,Windy,,,
6/7/1993,29,8,0,0,30.43,,,,
6/8/1993,32,16,0.91,0,30.44,Thunderstorm,,,
6/9/1993,37,16.5,0,0,30.44,,,,
6/10/1993,33,16,0,0,30.51,,,,
6/11/1993,30.5,18.5,0,0,30.59,,,,
6/12/1993,26.5,12.5,0,0,30.69,,,,
6/13/1993,26,13,0,0,30.76,,,,
6/14/1993,28,8.5,0,0,30.8,,,,
6/15/1993,30,14.5,0.11,0,30.88,Thunderstorm,,,
6/16/1993,30,12,0,0,30.97,,,,
6/17/1993,31.5,12,0,0,31.04,,,,
6/18/1993,34,17.5,0,0,31.11,,,,
6/19/1993,34,19,0,0,31.21,,,,
6/20/1993,34,18,2.56,0,31.23,SEVERE THUNDERSTORM,,,
6/21/1993,31.5,18,0,0,31.17,,,,
6/22/1993,30,18.5,0,0,30.8,,,,
6/23/1993,30,13,0,0,30.8,,,,
6/24/1993,29.5,8.5,0,0,30.87,,,,
6/25/1993,32,13,0,0,30.93,,,,
6/26/1993,32,14.5,0.63,0,30.98,,,,
6/27/1993,31,16,0,0,31,,,,
6/28/1993,33.5,17,0.05,0,31.05,,,,
6/29/1993,28.5,17,0.26,0,31.12,Thunderstorm,,,
6/30/1993,29,18,0,0,31.18,,,,
7/1/1993,23.5,19.5,0.18,0,31.23,,,,
7/2/1993,29,12,0.32,0,31.24,,,,
7/3/1993,33,13,0.4,0,31.24,,,,
7/4/1993,34,11.5,0,0,31.25,,,,
7/5/1993,35,13.5,0,0,31.3,,,,
7/6/1993,35,22,0.45,0,31.35,Thunderstorm,,,
7/7/1993,35,20.5,0,0,31.39,,,,
7/8/1993,36.5,20.5,0,0,31.45,,,,
7/9/1993,36,18.5,0,0,31.52,,,,
7/10/1993,36,22,0,0,31.61,,,,
7/11/1993,35,19.5,0,0,31.67,,,,
7/12/1993,32.5,21,0,0,31.75,,,,
7/13/1993,34,18.5,0.28,0,31.86,Thunderstorm,,,
7/14/1993,35,20.5,0.48,0,31.94,Thunderstorm,   High Winds,,
7/15/1993,31,22,0,0,32,,,,
7/16/1993,33.5,14.5,0,0,32.07,,,,
7/17/1993,32,13,0,0,32.16,,,,
